,all-1,all-2,all-3,mLB-1,mLB-2,mLB-3,mLC-1,mLC-2,mLC-3,mLLm1-1,mLLm1-2,mLLm1-3,mLLm2-1,mLLm2-2,mLLm2-3,mST-1,mST-2,mST-3
gene-QMZ85_RS00530,121.9689886,104.9470691,144.0669579,147.0424873,181.5756307,150.5475978,0,0,0,219.1197576,365.5834082,326.7672723,159.4133986,203.0696977,157.8617859,172.3245788,155.6609705,146.2436973
gene-QMZ85_RS00535,120.7492987,121.6224608,153.6489289,138.5717777,224.798293,195.9760387,0,0,0,222.0935257,391.9837073,403.5351645,167.9868923,192.6331889,152.4421071,165.1854177,214.7795969,174.3166796
gene-QMZ85_RS00540,98.01264454,62.49803976,77.45971609,98.31979962,161.2927781,96.03945324,0,0,0,140.4786176,244.0168547,220.1344207,98.73148896,144.3943145,111.3436384,88.38242203,99.15438448,96.69406816
gene-QMZ85_RS00545,93.09958423,74.96036019,95.47840231,116.443348,168.4310601,139.7442215,0,0,0,173.0742063,271.3283539,311.1643197,107.6927473,136.5213066,102.1535065,132.821868,100.2886169,114.4248119
gene-QMZ85_RS00550,84.77307212,79.88225306,114.6015893,174.63608,297.6671342,196.5679313,0,0,0,107.627798,245.0106991,329.0985181,172.5943905,196.1356105,146.9596688,138.8305058,122.8176287,143.2179292
gene-QMZ85_RS00555,161.7976984,181.7823611,246.6252909,343.7471437,330.8755466,321.6700226,0,0,0,192.6941399,589.582081,468.3969806,315.3873665,413.0938372,348.4925883,236.297128,274.0617079,230.8208542
gene-QMZ85_RS00560,92.64854846,100.3138419,131.5201429,181.8961687,209.7949931,187.147205,0,0,0,162.0066819,351.5027371,259.4054005,181.5211652,232.0354321,221.0650619,140.475304,127.6730467,125.8212346
gene-QMZ85_RS00565,102.5440198,115.605026,183.099091,230.9342377,220.7646973,242.9071394,0,0,0,157.51933,430.9842274,304.7492852,194.3866115,303.8720726,252.4615764,130.28709,184.226443,134.6248535
gene-QMZ85_RS00570,23.8211646,12.15170634,27.89028876,18.2343942,27.49912405,29.27590099,0,0,0,23.71982267,50.78322459,35.66790315,32.08570297,24.85814149,23.05209302,24.30701564,24.65908891,23.50069549
gene-QMZ85_RS00580,27.15072989,13.43364459,23.38135875,16.22564289,33.20297946,19.72009272,0,0,0,20.39499282,35.72582094,37.88252774,21.97210742,11.31551599,19.38997122,17.49757262,26.02137425,23.46570686
gene-QMZ85_RS00585,7.740339661,18.19139372,0,8.786254023,0,14.79211053,0,0,0,20.08597778,29.77151745,28.07780709,0,0,21.00580216,0,15.66101228,0
gene-QMZ85_RS00590,12.48861525,22.01311509,35.36676113,28.35228189,26.3797545,24.52624123,0,0,0,38.48405827,56.04050343,42.77002273,18.20291403,16.48198408,45.18895254,15.92916275,12.63409394,25.63480582
gene-QMZ85_RS00595,685.7662367,734.0157218,1048.254233,1084.165021,1176.187807,1046.993656,0,0,0,728.6717697,1708.226914,1568.104061,1321.325664,1699.169685,1520.625678,682.2104149,669.5988591,815.5690406
gene-QMZ85_RS00600,28.00524903,49.7292371,46.99770602,36.01322162,39.43707017,41.33937734,0,0,0,60.56073702,92.15705903,138.0313505,52.87077542,54.20833456,64.17853121,55.24777954,50.99666309,51.09785414
gene-QMZ85_RS00605,59.4458086,36.38278743,84.17289149,107.5585102,149.1115623,87.55204795,0,0,0,109.6694387,182.2016868,239.2916265,88.19311848,63.74407341,68.89903107,96.67408872,77.05218041,114.395321
gene-QMZ85_RS00610,179.7367184,169.1563364,274.8068788,319.0437175,444.6337598,330.8002123,0,0,0,366.2430234,804.9909003,689.083389,310.4542448,343.8741223,380.8324651,268.333987,320.9490568,292.1785254
gene-QMZ85_RS00615,206.0621517,210.3475442,272.4550487,314.2330656,564.9664089,350.0563521,0,0,0,377.2342423,677.1560831,657.2305442,376.1935566,436.772578,379.3433693,254.866604,340.0676952,330.4041639
gene-QMZ85_RS00620,37.54199585,23.32555013,47.25152639,48.49865273,75.19838554,48.07360808,0,0,0,53.13280015,80.49720397,125.0267387,43.12885554,58.08894388,44.56918881,59.44297319,40.59858235,35.43021942
gene-QMZ85_RS00625,45.80584567,38.54249628,42.70567808,32.73782321,57.336818,39.98113296,0,0,0,71.53909894,144.6433542,134.7939255,66.4115448,120.9055133,95.14956959,84.82461004,63.50218677,46.43138344
gene-QMZ85_RS00630,77.42504791,81.82310796,89.60129086,203.4970163,357.8238448,237.1264983,0,0,0,211.0291819,387.7169284,585.8416387,165.7610815,189.277722,169.221567,788.4512268,524.1072752,745.9222011
gene-QMZ85_RS00635,124.3448113,143.1838731,218.7288399,214.2712272,484.1695466,323.1026603,0,0,0,355.7161871,740.5059931,637.2302238,339.396268,427.0694745,336.0928345,1131.227477,991.190519,1248.516273
gene-QMZ85_RS00640,282.5283793,334.6991512,473.4107184,498.6572608,564.0281608,481.8577602,0,0,0,426.5553859,928.0246737,756.743425,611.2465382,660.8587804,821.2846579,344.5426201,409.5584664,398.409258
gene-QMZ85_RS00645,3427.553225,3826.854318,6003.404258,6931.983174,8961.615949,6448.250294,0,0,0,6034.280367,10167.60218,12853.11471,7836.48268,9571.970287,8443.123006,5582.588222,5095.343431,7039.161221
gene-QMZ85_RS00650,5665.534962,5764.511754,7875.041611,8702.199707,15619.63486,11248.40014,0,0,0,7773.03801,15332.20328,18630.10942,10657.78843,10114.23144,11848.59176,9097.497979,7659.085897,9176.341557
gene-QMZ85_RS00655,4990.902258,5953.710449,8487.176836,9802.899963,13288.89009,10981.26212,0,0,0,8490.676096,17786.08189,18825.14997,10960.80509,9886.496124,12872.92808,8621.897232,7432.633478,8733.229831
gene-QMZ85_RS00660,3883.691972,4080.961843,5806.050603,6784.142209,13323.72745,8686.094447,0,0,0,5286.827084,10826.64847,15784.87004,7518.041331,8225.639761,8423.245828,7146.551513,5536.865927,6874.14042
gene-QMZ85_RS00665,1879.483945,1826.430813,2899.113124,2744.464722,4994.421326,3038.71589,0,0,0,2302.384419,4327.90985,5703.468436,3502.462404,3432.100154,3458.809654,3115.005863,2767.106531,3418.669502
gene-QMZ85_RS00670,6872.731309,7905.844512,10261.99534,8816.284088,12314.61126,9505.318305,0,0,0,8783.470198,19353.33394,16063.82345,13136.52476,13639.12528,13869.21089,8584.668052,10168.27456,9999.607129
gene-QMZ85_RS00675,2997.222389,3132.11529,4383.004672,5552.851113,9588.086144,6974.984298,0,0,0,4447.497289,9138.738048,12943.61494,5881.470741,7732.20143,6871.388346,5731.578774,4938.201438,5643.970336
gene-QMZ85_RS00680,1291.289904,1598.316065,1861.21461,2954.50678,4421.228673,3496.229932,0,0,0,2050.684597,4932.796415,7211.663166,3003.92982,3455.73239,3081.714555,3453.281644,1844.110297,3184.073714
gene-QMZ85_RS00685,642.6573902,633.8190614,993.0306803,1095.873166,1151.440636,1031.608657,0,0,0,662.6046106,1494.32327,1425.68669,1293.95309,1291.162996,1519.554862,828.4886701,917.1669275,853.9161668
gene-QMZ85_RS00690,16.64348148,5.531500714,2.539152081,3.434987998,1.065336239,1.080526711,0,0,0,6.216655566,3.879727161,2.763601469,2.520403481,3.993711526,2.737407702,0.514634489,1.530669073,2.070503547
gene-QMZ85_RS00695,11.87558962,3.987154787,2.135283904,7.703017226,1.791775563,1.211549484,0,0,0,6.603609133,2.175088033,0,0,8.95596395,3.069340954,0,0,0
gene-QMZ85_RS00700,297.6046711,333.375321,502.6477123,511.8476793,449.4436147,461.6964233,0,0,0,389.6856658,897.653482,688.3335861,625.6728865,693.386905,718.824102,286.4231876,267.4100599,303.486363
gene-QMZ85_RS00705,103.1473183,121.665913,205.9965369,254.9426248,198.092023,207.3152054,0,0,0,164.3045899,361.399035,324.0344938,256.775456,236.4979226,299.3495664,140.186876,105.1453172,129.1494156
gene-QMZ85_RS00710,5.587012086,6.565315026,14.06397519,0,5.900734559,1.99495742,0,0,0,3.624537344,3.581535934,13.39377028,6.980064778,14.74703838,17.68909655,11.40192702,8.478141985,0
gene-QMZ85_RS00715,101.3280828,154.0918056,180.0489657,223.2742199,157.3792172,185.8724232,0,0,0,232.0091551,434.3139016,361.9899197,225.0542098,215.0149741,318.1199557,247.3364543,251.2461863,320.8234789
gene-QMZ85_RS00720,422.5870936,482.8819828,691.3266886,746.8986626,706.917009,681.8896445,0,0,0,600.4327403,1395.094823,1041.237836,948.8211041,1045.557517,1341.805744,453.3934211,574.7950155,487.7244671
gene-QMZ85_RS00725,111.969845,81.07214734,162.2815767,132.8770471,180.9693318,147.809037,0,0,0,105.6577461,225.1216114,219.6211373,134.2361012,237.3330447,165.7444115,74.43792309,123.5718229,92.86276689
gene-QMZ85_RS00730,275.8932949,236.3080055,425.9574267,296.4708288,334.1217915,252.1942212,0,0,0,190.7133759,481.0558429,342.6683406,505.5363748,562.66646,395.9905674,285.2739562,383.307152,302.0338507
gene-QMZ85_RS00735,107.7913968,109.6289744,160.1940599,131.4683935,110.2107876,103.183631,0,0,0,98.26134722,252.5617063,189.9320543,186.5197542,230.0809943,227.1738604,100.6290442,110.2071234,101.656484
gene-QMZ85_RS00740,158.3917926,165.3923219,177.2257769,144.2795398,123.9154257,106.1317348,0,0,0,116.7101025,267.5387644,202.4923766,243.8299495,268.5767498,263.5675386,141.6689432,170.1280492,145.082702
gene-QMZ85_RS00745,11.63848662,5.610839508,2.253624939,5.081207146,7.564315146,5.114782398,0,0,0,5.227194217,8.608631551,11.65096643,7.456615386,4.726159289,8.098622518,3.654111551,3.622788382,6.125586129
gene-QMZ85_RS00750,10.11441843,6.338924852,2.546064473,2.296226097,2.136472858,4.333873017,0,0,0,6.561662432,7.780578063,2.771124885,5.054529667,5.339444932,18.2990654,4.126219779,6.139344196,8.304560505
gene-QMZ85_RS07845,156.9871706,167.4079661,240.3998857,154.4371007,105.0081425,82.21472412,0,0,0,98.36810571,258.2993626,198.9257853,255.1999835,165.7484032,215.3834362,152.1795929,140.2873776,103.8329987
gene-QMZ85_RS07850,50.99517894,92.24677407,119.1990838,49.62062802,65.39980803,80.63930828,0,0,0,68.64205677,135.4312166,102.2916377,96.76062335,182.6753235,141.6861949,66.90248355,81.06876944,69.78363806
gene-QMZ85_RS07855,85.73914702,90.76786886,120.5525357,151.6861817,208.0284954,153.9020478,0,0,0,162.8592793,292.6397806,307.3884201,185.2837154,195.7278442,200.5377204,110.3450526,116.4319749,97.24527169
gene-QMZ85_RS07860,70.37912362,55.13514924,80.3412327,165.3518819,307.6960131,190.5228278,0,0,0,99.81049751,206.6956454,344.1667931,104.9674646,125.2848613,100.6797918,170.3508171,67.88738362,116.4670913
gene-QMZ85_RS07865,234.7080045,267.3121499,237.9887688,23.2150565,32.3999049,22.39476972,0,0,0,341.3951358,284.6078406,284.9676013,244.9347038,251.6635812,329.2926589,279.804968,265.2022601,329.3148597
gene-QMZ85_RS07870,84.86344542,126.4783251,69.03688098,15.271929,18.58156106,18.47697332,0,0,0,152.407252,141.3110466,175.089036,115.5048417,98.34097462,124.5135014,114.0510304,139.2477749,169.9466235
gene-QMZ85_RS07875,183.9433174,239.0256212,186.4996395,9.114228142,15.41842233,11.46806564,0,0,0,249.5554489,236.3004528,214.4845217,249.2619073,289.0013907,301.7572208,199.6121251,239.9919367,257.7078612
gene-QMZ85_RS07880,40.43932558,43.56529418,34.99250969,4.303471358,10.67618499,0.902480738,0,0,0,45.09097052,38.07513796,40.68243829,38.94432968,36.69203598,41.15422463,34.81659858,37.07504947,32.85731063
gene-QMZ85_RS07885,182.2334513,175.3758041,138.4097347,10.69953978,12.4439381,10.0970995,0,0,0,178.8628719,164.6560035,194.7618435,153.0892009,157.5719492,196.8239221,170.7215595,185.9455496,167.6830638
gene-QMZ85_RS07890,42.19339727,41.31799204,25.07779802,9.312874927,7.427107537,8.370010628,0,0,0,58.54714028,58.60387031,73.05308773,38.07107887,71.15329718,81.63769166,46.64179452,40.31352056,60.94668344
gene-QMZ85_RS07895,62.50143427,68.00521016,32.77760572,13.79523996,9.168197388,11.15871043,0,0,0,90.10532088,112.4083463,115.3491524,75.19334581,87.06954672,97.37269037,92.12117672,89.57513564,95.0324577
gene-QMZ85_RS07900,10.9106488,1.799457802,0.722762249,1.303679113,0.606489719,1.230275133,0,0,0,3.352837094,2.576823767,1.966627784,1.434851029,1.515731148,1.038926845,1.75787051,0.580933995,8.643987845
gene-QMZ85_RS07905,14.86145215,5.821245989,4.676271749,0,0,0,0,0,0,7.230952,4.763442792,2.544816353,6.18899077,9.806780525,10.08278504,3.791140734,3.758642947,5.084236487
gene-QMZ85_RS07910,16.70719995,4.362818193,14.01880182,9.933923179,7.562290436,10.22682669,0,0,0,9.806430265,11.22010079,17.43771377,4.638429913,20.99953003,10.07558819,10.55349669,12.07272895,8.709612826
gene-QMZ85_RS07915,948.4831339,1001.432746,1483.067877,1246.661451,1459.437901,1367.506195,0,0,0,976.1569406,2029.253374,1926.266494,1817.425314,1785.171861,2414.042119,1030.934852,1006.263433,1136.110833
gene-QMZ85_RS07920,35.38440988,27.720219,55.66990178,40.16573268,18.68565944,34.74550841,0,0,0,22.95540318,56.70765228,63.62040882,110.5176923,58.3736936,124.0342604,31.59283945,58.16947417,36.31597491
gene-QMZ85_RS07925,682.4399468,715.5281529,1039.1715,1487.805681,1876.156993,1435.35801,0,0,0,1045.30776,2050.099771,2671.173554,1629.982465,1562.955646,1662.959337,1640.194915,1241.984833,1606.477501
gene-QMZ85_RS07930,611.557993,521.8216363,755.695849,1075.32099,1960.876663,1300.260342,0,0,0,1336.993703,2594.893356,2522.16819,1053.916742,1311.689404,911.7214461,866.7270339,877.6940047,792.1296626
gene-QMZ85_RS07935,450.4615702,546.661643,743.4073037,1030.019318,1081.690186,896.3369266,0,0,0,828.1603146,2189.347011,2103.181419,1031.484576,1507.559909,1098.765036,613.3846988,814.44492,521.4601525
gene-QMZ85_RS07940,171.1022451,275.7566353,366.1028541,660.356355,823.521267,591.7542448,0,0,0,651.7371211,1433.736737,1064.710981,622.9707815,690.3457343,630.1740647,356.6665296,403.0650002,274.2811789
gene-QMZ85_RS07945,107.2218863,154.3216219,128.675934,154.2606747,110.6090713,125.5417332,0,0,0,101.9127463,191.8164883,204.0976873,170.3010883,217.1971526,174.8133871,83.9648619,75.67737476,75.06926357
gene-QMZ85_RS07950,603.7464936,632.8006243,985.3572615,920.6739037,938.9543868,864.6893569,0,0,0,678.9777846,1455.614549,1386.016049,1203.261375,1230.225593,1167.322434,841.1593504,776.8980733,921.5178633
gene-QMZ85_RS07955,728.7577236,827.305591,1160.468839,1045.117992,1177.196545,1007.87974,0,0,0,854.797303,1611.728804,1602.654922,1384.122804,1377.414708,1669.280698,746.9410378,793.8569866,825.4093211
gene-QMZ85_RS07960,16.19870712,8.642498278,14.74890904,7.042044041,8.372146112,8.368457751,0,0,0,9.838029933,15.24478444,12.9837569,13.77882917,15.4652383,35.85405934,8.088704721,4.532686299,6.131268491
gene-QMZ85_RS07965,241.2480431,271.4338207,385.6347416,583.4478972,663.8269532,553.6641077,0,0,0,489.9585331,1122.024819,1119.424997,530.655278,608.4360942,551.0886362,419.2899386,388.9000505,427.1150498
gene-QMZ85_RS07970,104.6767614,86.83626614,155.0145331,137.4733226,149.5885112,128.9998986,0,0,0,111.8600309,168.4311263,271.3533459,189.7729214,140.8708805,187.5435154,150.8078082,114.2129072,146.0664626
gene-QMZ85_RS07975,1548.077608,1723.634555,2338.135875,1739.678297,1481.714401,1636.197578,0,0,0,930.2318459,2227.901889,1793.300274,2710.906895,2375.079658,3103.607269,1255.815368,1497.584299,1334.612078
gene-QMZ85_RS07980,28.33751469,61.65834152,63.40707457,73.26842338,33.25413968,51.71673516,0,0,0,78.64170961,111.0124379,117.7721598,45.89294003,95.57455596,62.66137593,33.73472687,46.18671417,53.85843736
gene-QMZ85_RS07985,61.35461897,34.72987401,72.93267866,88.99104993,89.99973583,90.06592171,0,0,0,84.02941163,172.6201746,134.9009483,65.29669161,98.96750989,89.4191945,48.69355072,79.31081447,51.30880859
gene-QMZ85_RS07990,13.76060384,21.56017033,34.63904999,26.03334525,24.22215112,22.92969578,0,0,0,32.73270453,55.86753891,25.13398867,57.51941052,60.53568225,78.83659081,32.76294462,27.8417996,43.93784619
gene-QMZ85_RS07995,96.32422689,112.5920006,148.1781583,143.1833989,114.6515153,119.01604,0,0,0,117.5401663,285.2184881,223.0641494,212.6313101,270.3927141,279.385813,102.1891844,107.5002818,111.9368939
gene-QMZ85_RS08000,183.6963881,227.2233565,245.1131289,246.9500485,325.2971864,294.9199693,0,0,0,311.8180045,613.1994072,538.2816362,292.193988,357.2730451,388.5682957,246.6355496,311.590103,292.9578645
gene-QMZ85_RS08005,209.9987804,203.1811704,213.4819712,326.478863,461.5899495,403.7620344,0,0,0,334.1840941,675.6443093,712.4256408,373.7313267,419.2753993,409.1564942,293.9507671,297.7862045,249.2995186
gene-QMZ85_RS08010,434.673192,410.9114816,614.3337396,387.284295,362.9048171,416.2028814,0,0,0,239.4563625,583.7552441,428.2942554,753.3983862,772.3640871,950.0663459,329.5566782,327.9600218,367.1948574
gene-QMZ85_RS08015,52.01508252,49.48059091,130.935609,37.95661738,27.46791937,55.71916075,0,0,0,21.692856,80.97852746,71.25485788,120.68532,68.64746367,137.7980621,68.24053322,18.79321473,35.58965541
gene-QMZ85_RS08020,12.75661129,13.7411386,32.11173733,28.96069996,18.52526751,25.05255542,0,0,0,28.96518684,50.08770317,41.50344266,41.17139783,75.76053624,56.25588217,21.15228736,22.58412071,28.36698469
gene-QMZ85_RS08025,482.5701416,553.612203,943.3168874,1720.2734,2309.143188,1808.509159,0,0,0,1705.230251,4387.021307,4676.064947,1446.957587,1814.818005,1352.09761,1888.552399,1507.058131,1577.866496
gene-QMZ85_RS08030,658.5933551,739.6163157,1188.05512,2044.369441,3293.114014,2272.844343,0,0,0,1962.941745,5292.837014,5193.140011,1969.701597,2416.427127,1813.809589,2332.054691,2081.933258,2527.962597
gene-QMZ85_RS08035,265.2124097,332.0234688,538.2975197,1143.173578,1598.615243,1124.450373,0,0,0,822.2444948,2341.898401,3176.888183,806.9568352,1075.277222,739.188099,1123.933041,864.1253077,1021.751706
gene-QMZ85_RS08040,287.4736205,422.1322058,581.2684158,1143.88192,1462.178948,1045.012193,0,0,0,928.0314214,2619.893535,3206.290894,932.6705365,1084.772371,874.9679379,1270.77343,910.2635293,1158.865076
gene-QMZ85_RS08045,23.13066482,13.59045756,41.84990281,39.38429819,16.79528144,26.84265665,0,0,0,31.88746667,50.97069135,40.59823753,45.75518468,53.42215072,53.61792301,25.07758462,39.48768854,51.43585551
gene-QMZ85_RS08050,24.2306285,16.45134736,14.23213141,9.168265068,11.94257364,16.15048138,0,0,0,14.67149681,9.319779375,13.27730271,18.83605887,4.26381762,16.07400513,1.648322058,9.805155513,4.421075206
gene-QMZ85_RS08055,56.88496022,36.65228956,69.27809999,48.42202217,90.10640218,55.03126988,0,0,0,105.3397946,204.7407103,142.136476,73.35100172,152.5499193,89.62475587,95.48058146,121.1118283,107.3225831
gene-QMZ85_RS08060,59.90041196,55.60946372,83.64063291,104.5778528,103.6826225,97.07170863,0,0,0,84.26312629,213.8698677,171.7233799,119.5028706,111.6218922,120.228331,110.9602166,142.0950382,109.550829
gene-QMZ85_RS08065,52.88773007,63.18434259,56.58122401,60.41991087,90.76841684,71.76167119,0,0,0,94.35405932,177.1458262,156.673747,91.40324447,80.26902209,94.48873283,87.69542624,102.9948423,106.7508729
gene-QMZ85_RS08070,61.07446089,59.80732181,102.4936274,77.25067113,102.1312071,89.04888705,0,0,0,99.05413699,184.3387108,193.4757638,91.13924764,53.7357837,140.4223487,106.4635412,139.0183008,100.988259
gene-QMZ85_RS08075,18.57681519,2.910622995,28.0576305,16.86960772,3.923988482,7.959880108,0,0,0,9.641269334,19.05377117,22.90334717,27.85045847,19.61356105,26.88742676,7.582281469,11.27592884,10.16847297
gene-QMZ85_RS08080,19.94825792,1.953438251,3.138437416,0,0,1.780733805,0,0,0,4.85298792,0,3.415860876,0,0,0,0,0,10.23671776
gene-QMZ85_RS08085,15.01156783,0,0,0,0,2.680094312,0,0,0,2.434663973,0,5.141043137,0,0,6.789754232,0,0,0
gene-QMZ85_RS08090,15.06228258,3.933274317,3.159643074,2.849595899,0,1.79276579,0,0,0,1.628592793,3.218542427,5.158411526,0,0,2.27089753,0,2.539623613,0
gene-QMZ85_RS08095,6.351047927,0,0,0,0,0,0,0,0,4.12020057,0,0,0,0,0,0,0,4.345501271
gene-QMZ85_RS08100,24.98635961,3.404237421,1.367330921,0,1.147365053,0,0,0,0,7.69610096,8.131976824,1.488196697,2.714469636,0,3.930910345,3.325562048,1.099018405,2.973237712
gene-QMZ85_RS08105,13.63435977,2.670296325,0,1.289725361,4.799985911,4.0570235,0,0,0,8.904169232,2.42032422,2.334693902,3.785315456,2.999015451,6.166841,3.478110765,8.046024656,3.109624763
gene-QMZ85_RS08110,326.5992081,364.2305297,443.9685669,534.7598971,640.2460258,549.3261133,0,0,0,475.2038751,968.8306045,909.4952356,631.8641565,696.1651313,720.164316,451.9399389,420.7303093,445.724764
gene-QMZ85_RS12565,76.93428512,92.61073165,129.8964375,172.530079,265.5628569,183.5864604,0,0,0,141.2105104,252.6068147,304.6068059,159.4133986,188.2109394,234.246521,109.1388999,110.1016621,107.8474406
